Vote,Date,VoteNumber,VoteTitle,ResultFor,ResultAgainst,ResultAbstention
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/50,2019-02-14,50,A8-0057/2019 -  Jørn Dohrmann - Am 17 14/02/2019 12:25:00.000,316,251,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/51,2019-02-14,51,A8-0057/2019 -  Jørn Dohrmann - Am 4/1 14/02/2019 12:25:34.000,523,45,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/52,2019-02-14,52,A8-0057/2019 -  Jørn Dohrmann - Am 4/2 14/02/2019 12:25:45.000,349,212,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/53,2019-02-14,53,A8-0057/2019 -  Jørn Dohrmann - Am 18rev 14/02/2019 12:25:56.000,321,256,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/54,2019-02-14,54,A8-0057/2019 -  Jørn Dohrmann - § 24 14/02/2019 12:26:26.000,575,8,2
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/55,2019-02-14,55,A8-0057/2019 -  Jørn Dohrmann - § 41 14/02/2019 12:26:59.000,337,224,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/56,2019-02-14,56,A8-0057/2019 -  Jørn Dohrmann - Am 19 14/02/2019 12:27:11.000,144,357,93
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/57,2019-02-14,57,A8-0057/2019 -  Jørn Dohrmann - Am 13 14/02/2019 12:27:23.000,394,160,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/58,2019-02-14,58,A8-0057/2019 -  Jørn Dohrmann - Am 5 14/02/2019 12:27:33.000,393,150,44
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/59,2019-02-14,59,A8-0057/2019 -  Jørn Dohrmann - Am 9=20= 14/02/2019 12:27:44.000,273,285,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/60,2019-02-14,60,A8-0057/2019 -  Jørn Dohrmann - Am 11 14/02/2019 12:27:55.000,82,446,60
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/61,2019-02-14,61,A8-0057/2019 -  Jørn Dohrmann - Am 14 14/02/2019 12:28:28.000,220,342,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/62,2019-02-14,62,A8-0057/2019 -  Jørn Dohrmann - Am 6 14/02/2019 12:28:37.000,278,293,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/63,2019-02-14,63,A8-0057/2019 -  Jørn Dohrmann - § 61 14/02/2019 12:29:03.000,338,172,65
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/64,2019-02-14,64,A8-0057/2019 -  Jørn Dohrmann - § 68/1 14/02/2019 12:29:13.000,558,13,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/65,2019-02-14,65,A8-0057/2019 -  Jørn Dohrmann - § 68/2 14/02/2019 12:29:23.000,269,297,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/66,2019-02-14,66,A8-0057/2019 -  Jørn Dohrmann - Am 21 14/02/2019 12:29:34.000,151,394,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/67,2019-02-14,67,A8-0057/2019 -  Jørn Dohrmann - Am 7 14/02/2019 12:30:12.000,283,254,39
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/68,2019-02-14,68,A8-0057/2019 -  Jørn Dohrmann - Am 12 14/02/2019 12:30:23.000,99,407,61
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/69,2019-02-14,69,A8-0057/2019 -  Jørn Dohrmann - § 79 14/02/2019 12:31:01.000,522,37,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/70,2019-02-14,70,A8-0057/2019 -  Jørn Dohrmann - § 88/1 14/02/2019 12:31:12.000,333,219,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/71,2019-02-14,71,A8-0057/2019 -  Jørn Dohrmann - § 88/2 14/02/2019 12:31:22.000,304,257,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/72,2019-02-14,72,A8-0057/2019 -  Jørn Dohrmann - Am 22 14/02/2019 12:31:32.000,108,399,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/73,2019-02-14,73,A8-0057/2019 -  Jørn Dohrmann - Am 15 14/02/2019 12:31:42.000,226,329,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/74,2019-02-14,74,A8-0057/2019 -  Jørn Dohrmann - Am 16 14/02/2019 12:31:52.000,320,222,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/75,2019-02-14,75,A8-0057/2019 -  Jørn Dohrmann - Am 1 14/02/2019 12:32:03.000,257,293,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/76,2019-02-14,76,A8-0057/2019 -  Jørn Dohrmann - Am 2 14/02/2019 12:32:13.000,258,292,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/77,2019-02-14,77,A8-0057/2019 -  Jørn Dohrmann - Résolution 14/02/2019 12:32:42.000,411,43,110
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/78,2019-02-14,78,A8-0059/2019 -  Virginie Rozière - Résolution 14/02/2019 12:33:11.000,492,33,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/79,2019-02-14,79,A8-0055/2019 -  György Schöpflin - Am 1 14/02/2019 12:34:26.000,147,363,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190214/80,2019-02-14,80,A8-0055/2019 -  György Schöpflin - Résolution 14/02/2019 12:34:53.000,422,21,64
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190311/1,2019-03-11,1,Ordre du jour du lundi - demande du groupe ECR 11/03/2019 17:19:57.000,81,201,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190311/2,2019-03-11,2,Ordre du jour du mardi - demande du groupe S&D 11/03/2019 17:25:30.000,262,29,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/1,2019-03-12,1,A8-0060/2019 -  Claudia Schmidt - Vote unique 12/03/2019 12:38:28.000,612,28,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/2,2019-03-12,2,A8-0083/2019 -  Heidi Hautala - Procédure d'approbation 12/03/2019 12:38:51.000,632,14,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/3,2019-03-12,3,A8-0093/2019 -  Heidi Hautala - Vote unique 12/03/2019 12:39:10.000,631,13,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/4,2019-03-12,4,A8-0070/2019 -  József Nagy - Procédure d'approbation 12/03/2019 12:39:30.000,624,12,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/5,2019-03-12,5,A8-0080/2019 -  Sylvia-Yvonne Kaufmann - Procédure d'approbation 12/03/2019 12:39:54.000,633,22,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/6,2019-03-12,6,A8-0168/2019 -  Francisco Assis - Procédure d'approbation 12/03/2019 12:40:12.000,628,23,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/7,2019-03-12,7,A8-0025/2019 -  Ramona Nicole Mănescu - Procédure d'approbation 12/03/2019 12:40:31.000,574,46,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/8,2019-03-12,8,A8-0072/2019 -  Ramona Nicole Mănescu - Vote unique 12/03/2019 12:40:49.000,589,54,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/9,2019-03-12,9,A8-0092/2019 -  Branislav Škripek - Vote unique 12/03/2019 12:41:08.000,594,75,2
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/10,2019-03-12,10,A8-0219/2016 -  Daniel Dalton - Am 35 12/03/2019 12:41:31.000,422,130,116
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/11,2019-03-12,11,A8-0018/2018 -  Daniel Dalton - Vote 12/03/2019 12:43:53.000,129,514,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/12,2019-03-12,12,A8-0018/2018 -  Daniel Dalton - Am 104 12/03/2019 12:44:09.000,379,170,118
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/13,2019-03-12,13,A8-0079/2019 -  Michaela Šojdrová - Am 197 12/03/2019 12:44:39.000,64,577,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/14,2019-03-12,14,A8-0079/2019 -  Michaela Šojdrová - Am 174D=191D= 12/03/2019 12:45:22.000,116,539,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/15,2019-03-12,15,A8-0079/2019 -  Michaela Šojdrová - Am 202 12/03/2019 12:47:40.000,119,537,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/16,2019-03-12,16,A8-0079/2019 -  Michaela Šojdrová - Am 203 12/03/2019 12:48:10.000,119,534,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/17,2019-03-12,17,A8-0079/2019 -  Michaela Šojdrová - Am 185 12/03/2019 12:48:21.000,183,471,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/18,2019-03-12,18,A8-0079/2019 -  Michaela Šojdrová - Am 170D=190D= 12/03/2019 12:50:46.000,184,476,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/19,2019-03-12,19,A8-0079/2019 -  Michaela Šojdrová - Proposition de la Commission 12/03/2019 12:51:11.000,513,95,64
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/20,2019-03-12,20,A8-0264/2018 -  Angelika Niebler - Am 258 12/03/2019 12:51:32.000,586,44,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/21,2019-03-12,21,A8-0309/2018 -  Paolo De Castro - Am 142 12/03/2019 12:51:58.000,589,72,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/22,2019-03-12,22,A8-0226/2018 -  György Schöpflin - Vote 12/03/2019 12:55:08.000,146,501,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/23,2019-03-12,23,A8-0226/2018 -  György Schöpflin - Am 61 12/03/2019 12:55:22.000,535,90,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/24,2019-03-12,24,A8-0308/2018 -  Alessia Maria Mosca et  Daniel Dalton - Am 97 12/03/2019 12:55:54.000,590,58,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/25,2019-03-12,25,A8-0435/2018 -  Mercedes Bresso et  Rainer Wieland - Am 6 12/03/2019 12:57:41.000,586,55,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/26,2019-03-12,26,A8-0073/2019 -  Sandra Kalniete - Am 2 12/03/2019 12:58:33.000,45,566,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/27,2019-03-12,27,A8-0073/2019 -  Sandra Kalniete - § 7/1 12/03/2019 12:58:48.000,544,84,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/28,2019-03-12,28,A8-0073/2019 -  Sandra Kalniete - § 7/2 12/03/2019 12:58:59.000,304,315,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/29,2019-03-12,29,A8-0073/2019 -  Sandra Kalniete - § 7/3 12/03/2019 12:59:11.000,543,76,47
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/30,2019-03-12,30,A8-0073/2019 -  Sandra Kalniete - § 9 12/03/2019 12:59:23.000,484,107,75
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/31,2019-03-12,31,A8-0073/2019 -  Sandra Kalniete - § 19 12/03/2019 12:59:35.000,301,330,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/32,2019-03-12,32,A8-0073/2019 -  Sandra Kalniete - § 30/1 12/03/2019 13:00:08.000,618,18,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/33,2019-03-12,33,A8-0073/2019 -  Sandra Kalniete - § 30/2 12/03/2019 13:00:19.000,383,165,107
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/34,2019-03-12,34,A8-0073/2019 -  Sandra Kalniete - § 30/3 12/03/2019 13:00:29.000,493,109,54
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/35,2019-03-12,35,A8-0073/2019 -  Sandra Kalniete - Vote: résolution AFET 12/03/2019 13:01:58.000,402,163,89
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/36,2019-03-12,36,A8-0075/2019 -  Soraya Post - Am 3 12/03/2019 13:02:25.000,389,244,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/37,2019-03-12,37,A8-0075/2019 -  Soraya Post - Am 4 12/03/2019 13:02:36.000,274,351,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/38,2019-03-12,38,A8-0075/2019 -  Soraya Post - Am 5 12/03/2019 13:02:48.000,286,362,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190312/39,2019-03-12,39,A8-0075/2019 -  Soraya Post - Résolution 12/03/2019 13:02:59.000,396,69,199
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/1,2019-03-13,1,A8-0071/2019 -  Klaus Buchner - Vote unique 13/03/2019 12:11:08.000,645,2,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/2,2019-03-13,2,A8-0021/2019 -  Iskra Mihaylova - Vote unique 13/03/2019 12:11:28.000,624,13,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/3,2019-03-13,3,A8-0082/2019 -  Bogdan Andrzej Zdrojewski - Vote unique 13/03/2019 12:11:44.000,651,9,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/4,2019-03-13,4,A8-0061/2019 -  Kosma Złotowski - Vote unique 13/03/2019 12:12:00.000,658,8,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/5,2019-03-13,5,A8-0026/2019 -  Anna Elżbieta Fotyga - Procédure d'approbation 13/03/2019 12:12:15.000,513,85,67
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/6,2019-03-13,6,A8-0058/2019 -  Anna Elżbieta Fotyga - Résolution 13/03/2019 12:13:22.000,565,53,55
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/7,2019-03-13,7,A8-0081/2019 -  Monica Macovei - Procédure d'approbation 13/03/2019 12:13:35.000,602,15,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/8,2019-03-13,8,A8-0188/2017 -  Morten Løkkegaard - Am 363 13/03/2019 12:14:09.000,613,23,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/9,2019-03-13,9,A8-0078/2019 -  Carlos Coelho - Am 252S 13/03/2019 12:15:03.000,234,411,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/10,2019-03-13,10,A8-0078/2019 -  Carlos Coelho - Am 253/1 13/03/2019 12:15:16.000,289,381,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/11,2019-03-13,11,A8-0078/2019 -  Carlos Coelho - Am 253/2 13/03/2019 12:15:27.000,452,214,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/12,2019-03-13,12,A8-0078/2019 -  Carlos Coelho - Am 254S 13/03/2019 12:15:40.000,274,396,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/13,2019-03-13,13,A8-0078/2019 -  Carlos Coelho - Vote: proposition de la Commission 13/03/2019 12:16:02.000,522,122,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/14,2019-03-13,14,A8-0106/2019 -  Miriam Dalli - Am 1 13/03/2019 12:16:27.000,538,122,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/15,2019-03-13,15,A8-0106/2019 -  Miriam Dalli - Am 7/1 13/03/2019 12:16:40.000,568,94,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/16,2019-03-13,16,A8-0106/2019 -  Miriam Dalli - Am 7/2 13/03/2019 12:16:50.000,571,83,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/17,2019-03-13,17,A8-0106/2019 -  Miriam Dalli - Am 7/3 13/03/2019 12:17:01.000,506,136,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/18,2019-03-13,18,A8-0106/2019 -  Miriam Dalli - Am 7/4 13/03/2019 12:17:11.000,499,159,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/19,2019-03-13,19,A8-0106/2019 -  Miriam Dalli - Am 8 13/03/2019 12:17:22.000,559,110,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/20,2019-03-13,20,A8-0106/2019 -  Miriam Dalli - Am 12/2 13/03/2019 12:17:38.000,493,159,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/21,2019-03-13,21,A8-0106/2019 -  Miriam Dalli - Am 17 13/03/2019 12:17:50.000,350,292,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/22,2019-03-13,22,A8-0106/2019 -  Miriam Dalli - Am 30/1 13/03/2019 12:19:32.000,571,83,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/23,2019-03-13,23,A8-0106/2019 -  Miriam Dalli - Am 34 13/03/2019 12:20:05.000,337,325,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/24,2019-03-13,24,A8-0106/2019 -  Miriam Dalli - Am 73/1 13/03/2019 12:23:10.000,629,35,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/25,2019-03-13,25,A8-0106/2019 -  Miriam Dalli - Am 73/2 13/03/2019 12:23:21.000,495,154,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/26,2019-03-13,26,A8-0106/2019 -  Miriam Dalli - Am 270S 13/03/2019 12:30:45.000,109,549,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/27,2019-03-13,27,A8-0106/2019 -  Miriam Dalli - Vote: proposition de la Commission 13/03/2019 12:32:54.000,374,260,47
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/28,2019-03-13,28,A8-0089/2019 -  Tanja Fajon - Am 41 13/03/2019 12:34:02.000,490,170,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/29,2019-03-13,29,A8-0089/2019 -  Tanja Fajon - Am 146 13/03/2019 12:36:13.000,535,117,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/30,2019-03-13,30,A8-0089/2019 -  Tanja Fajon - Am 169 13/03/2019 12:36:48.000,513,151,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/31,2019-03-13,31,A8-0089/2019 -  Tanja Fajon - Am 186 13/03/2019 12:36:58.000,502,153,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/32,2019-03-13,32,A8-0089/2019 -  Tanja Fajon - Am 201 13/03/2019 12:37:12.000,505,151,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/33,2019-03-13,33,A8-0089/2019 -  Tanja Fajon - Vote: proposition de la Commission 13/03/2019 12:39:02.000,473,169,39
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/34,2019-03-13,34,A8-0115/2019 -  Monika Hohlmeier - Am 11/1 13/03/2019 12:40:02.000,588,56,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/35,2019-03-13,35,A8-0115/2019 -  Monika Hohlmeier - Am 11/2 13/03/2019 12:40:14.000,539,59,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/36,2019-03-13,36,A8-0115/2019 -  Monika Hohlmeier - Am 23 13/03/2019 12:40:31.000,518,89,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/37,2019-03-13,37,A8-0115/2019 -  Monika Hohlmeier - Am 47 13/03/2019 12:40:50.000,565,68,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/38,2019-03-13,38,A8-0115/2019 -  Monika Hohlmeier - Am 50/1 13/03/2019 12:41:02.000,605,34,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/39,2019-03-13,39,A8-0115/2019 -  Monika Hohlmeier - Am 50/2 13/03/2019 12:41:13.000,583,57,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/40,2019-03-13,40,A8-0115/2019 -  Monika Hohlmeier - Am 50/3 13/03/2019 12:41:24.000,528,99,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/41,2019-03-13,41,A8-0115/2019 -  Monika Hohlmeier - Am 50/4 13/03/2019 12:41:36.000,514,88,57
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/42,2019-03-13,42,A8-0115/2019 -  Monika Hohlmeier - Am 118 13/03/2019 12:43:05.000,301,314,53
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/43,2019-03-13,43,A8-0115/2019 -  Monika Hohlmeier - Am 128 13/03/2019 12:43:31.000,495,91,84
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/44,2019-03-13,44,A8-0115/2019 -  Monika Hohlmeier - Vote: proposition de la Commission 13/03/2019 12:45:20.000,481,142,49
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/45,2019-03-13,45,A8-0021/2018 -  Pilar Ayuso - Am 195 13/03/2019 12:45:46.000,637,14,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/46,2019-03-13,46,A8-0439/2018 -  Tiemo Wölken - Am 6 13/03/2019 12:46:09.000,585,39,55
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/47,2019-03-13,47,A8-0161/2019 -  Marian Harkin et  Jean Lambert - Vote: proposition de la Commission 13/03/2019 12:46:42.000,652,8,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/48,2019-03-13,48,A8-0063/2019 -  Isabella De Monte - Am 10 13/03/2019 12:47:02.000,623,35,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/49,2019-03-13,49,A8-0062/2019 -  Pavel Telička - Am 18 13/03/2019 12:47:23.000,653,21,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/50,2019-03-13,50,Règles relatives au Fonds européen pour les affaires maritimes et la pêche à la suite du retrait du Royaume-Uni de l'Union - Vote: proposition de la Commission 13/03/2019 12:49:06.000,640,18,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/51,2019-03-13,51,Autorisations de pêche pour les navires de pêche de l'Union dans les eaux du Royaume-Uni et opérations de pêche des navires de pêche du Royaume-Uni dans les eaux de l'Union - Am 1 13/03/2019 12:49:31.000,51,614,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/52,2019-03-13,52,Autorisations de pêche pour les navires de pêche de l'Union dans les eaux du Royaume-Uni et opérations de pêche des navires de pêche du Royaume-Uni dans les eaux de l'Union - Vote: proposition de la Commission 13/03/2019 12:49:46.000,641,28,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/53,2019-03-13,53,Certains aspects de la sécurité et de la connectivité du transport ferroviaire eu égard au retrait du Royaume-Uni de Grande-Bretagne et d’Irlande du Nord de l’Union - Vote: proposition de la Commission 13/03/2019 12:50:27.000,661,5,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/54,2019-03-13,54,B8-0156/2019 - Am 1 13/03/2019 12:50:55.000,300,368,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/55,2019-03-13,55,B8-0156/2019 - Am 8 13/03/2019 12:51:07.000,394,258,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/56,2019-03-13,56,B8-0156/2019 - Am 22 13/03/2019 12:51:19.000,279,371,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/57,2019-03-13,57,B8-0156/2019 - Am 2 13/03/2019 12:51:32.000,339,328,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/58,2019-03-13,58,B8-0156/2019 - Am 3 13/03/2019 12:52:29.000,301,370,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/59,2019-03-13,59,B8-0156/2019 - § 10 13/03/2019 12:52:46.000,604,56,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/60,2019-03-13,60,B8-0156/2019 - Am 9 13/03/2019 12:52:58.000,234,359,77
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/61,2019-03-13,61,B8-0156/2019 - § 18/2 13/03/2019 12:53:51.000,570,98,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/62,2019-03-13,62,B8-0156/2019 - § 18/3 13/03/2019 12:54:03.000,396,265,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/63,2019-03-13,63,B8-0156/2019 - Am 23 13/03/2019 12:54:14.000,280,359,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190313/64,2019-03-13,64,B8-0156/2019 - Am 41 13/03/2019 12:54:36.000,103,547,24
